"","gene_id","gene_name","gene_type","logFC","AveExpr","t","P.Value","adj.P.Val"
"15994","ENSG00000250802.7","ZBED3-AS1","antisense",0.228496572882893,0.924052830114124,1.48322381550604,0.069556759600208,0.999999999912779
"835","ENSG00000158014.14","SLC30A2","protein_coding",0.203874344437364,-0.575972598463551,1.48207282460387,0.0696308557172457,0.999999999912779
"18748","ENSG00000124614.15","RPS10","protein_coding",0.218694658068988,0.267030746113699,1.48049275735764,0.0698745627316363,0.999999999912779
"3313","ENSG00000163346.16","PBXIP1","protein_coding",0.232084930452184,0.905869052183526,1.47914787431,0.070127979530708,0.999999999912779
"9984","ENSG00000279017.1","AC098476.1","TEC",0.256911567441595,1.87022311977088,1.470962354522,0.0715665575641821,0.999999999912779
"6495","ENSG00000135631.16","RAB11FIP5","protein_coding",0.217130578258114,-1.27229021944265,1.46784645816424,0.0715760101304681,0.999999999912779
"3583","ENSG00000226003.2","PPIAP37","processed_pseudogene",0.185487238553166,0.848715550921173,1.46745160783976,0.0715872849610011,0.999999999912779
"6718","ENSG00000115548.16","KDM3A","protein_coding",0.180453227107494,3.51583011625693,1.45892738361981,0.0727521733488323,0.999999999912779
"2317","ENSG00000228971.2","AL356479.1","lincRNA",-0.238767178238235,-1.22508938531655,-1.45902935067122,0.0729480842195813,0.999999999912779
"15066","ENSG00000169777.6","TAS2R1","protein_coding",-0.276577384124746,5.96703592864414,-1.46329837324293,0.0731314839505014,0.999999999912779
"2286","ENSG00000233129.1","AL117351.1","processed_pseudogene",0.200733120747558,1.21614893308351,1.45551056872881,0.0732322313676827,0.999999999912779
"1902","ENSG00000238139.2","AL590559.1","processed_pseudogene",0.254679447655552,-1.18618291193303,1.45466390549325,0.0738126116203384,0.999999999912779
"10249","ENSG00000239557.1","AC092045.1","processed_pseudogene",-0.203284421716934,-1.25115262129969,-1.4485103923628,0.0742093018395068,0.999999999912779
"7364","ENSG00000234199.2","LINC01191","lincRNA",0.256715586398808,1.02176305811323,1.45141280700097,0.0743188291263919,0.999999999912779
"5702","ENSG00000187536.4","TPM3P7","processed_pseudogene",0.242374054842487,-1.12858966986663,1.44937510811577,0.0743527524576714,0.999999999912779
"14551","ENSG00000221891.2","FAM218BP","processed_pseudogene",-0.229153238771726,-1.13672126432948,-1.43898322144583,0.0756774171711865,0.999999999912779
"11805","ENSG00000085276.17","MECOM","protein_coding",0.18803396468357,0.809016082948897,1.43463623898082,0.0761546410845116,0.999999999912779
"8735","ENSG00000283637.1","MIR4776-2","miRNA",0.222441509793853,-1.35312146462084,1.43520831288884,0.076163916451138,0.999999999912779
"16074","ENSG00000131730.15","CKMT2","protein_coding",0.273186377023664,2.60180065965514,1.44108672087427,0.0762679205187473,0.999999999912779
"17873","ENSG00000265083.1","MIR3691","miRNA",0.20919511903229,0.726927306398424,1.43026993649508,0.0768083971209775,0.999999999912779
"2013","ENSG00000237552.1","LINC02567","lincRNA",0.204465407286301,0.251066210125646,1.42910672022622,0.0769632908852229,0.999999999912779
"16270","ENSG00000200884.1","RF00019","misc_RNA",0.287956657081695,-1.46227381402518,1.43371063520302,0.0779340053767222,0.999999999912779
"2270","ENSG00000137942.16","FNBP1L","protein_coding",-0.209039607786793,4.22540439272585,-1.41797582281849,0.0785905708671813,0.999999999912779
"4056","ENSG00000226570.2","AL450304.1","processed_pseudogene",0.219884668790365,0.218826958860877,1.41655198498678,0.0788550979319696,0.999999999912779
"12894","ENSG00000251332.1","AC021106.2","processed_pseudogene",0.189897330399265,2.55065126356088,1.41474337722422,0.0790307306332603,0.999999999912779
"908","ENSG00000000938.12","FGR","protein_coding",0.238257687508903,-1.30825925976454,1.41305389865651,0.079582511910984,0.999999999912779
"2096","ENSG00000142875.19","PRKACB","protein_coding",0.219269821329387,4.38990919790206,1.41107405031073,0.0796598082808852,0.999999999912779
"5316","ENSG00000200495.1","RNU6-1205P","snRNA",0.173564024385202,5.56140905989181,1.40780907519083,0.0800485093522391,0.999999999912779
"13568","ENSG00000274154.1","AC114781.5","processed_pseudogene",0.23865515621988,-1.27490105103516,1.40938127267747,0.0801401531210194,0.999999999912779
"6088","ENSG00000236824.2","BCYRN1","scRNA",0.204357528803083,1.50803296087261,1.40653872389401,0.0802621312893044,0.999999999912779
"612","ENSG00000265606.1","MIR4695","miRNA",0.212743562831837,0.4604693966719,1.39975123036452,0.0813095138208471,0.999999999912779
"1868","ENSG00000116675.15","DNAJC6","protein_coding",0.206863490792662,1.03015551825701,1.3992103608221,0.0813646476004396,0.999999999912779
"1439","ENSG00000229815.1","CCNB1IP1P1","processed_pseudogene",0.184834841253621,2.45006254070596,1.39752377651593,0.0815833799575008,0.999999999912779
"6322","ENSG00000230923.2","LINC00309","lincRNA",0.317163480034558,-1.55475768458813,1.41865436736901,0.0818343282654503,0.999999999912779
"4316","ENSG00000232626.3","AC099336.1","transcribed_processed_pseudogene",0.25691919171646,-1.25098771281394,1.39971244973356,0.0820471890773116,0.999999999912779
"14968","ENSG00000259603.1","AC016595.1","antisense",0.243307411626913,-0.758580920475925,1.39687274357972,0.0821341720352234,0.999999999912779
"7265","ENSG00000169679.14","BUB1","protein_coding",-0.248275211867924,7.35688700610782,-1.3965169111615,0.082304793839383,0.999999999912779
"3222","ENSG00000207321.1","RNU6-160P","snRNA",0.300481173618424,-1.25489873146548,1.4030327576799,0.0834359714920672,0.999999999912779
"15499","ENSG00000270513.1","AC113368.1","processed_pseudogene",0.224457084288611,-1.10880276916896,1.38492787069018,0.0836647457299421,0.999999999912779
"12758","ENSG00000248228.1","SLIT2-IT1","sense_intronic",-0.212724114074018,-1.02597677700609,-1.38332520731149,0.0838081347717408,0.999999999912779
"7627","ENSG00000276460.1","AC073869.4","unprocessed_pseudogene",0.227744823056628,0.981886537135004,1.37476224847483,0.0852917505067167,0.999999999912779
"5084","ENSG00000215805.3","AL356361.1","processed_pseudogene",0.196060616399148,-0.264812205273355,1.37311385206939,0.0853235793786726,0.999999999912779
"7563","ENSG00000271435.1","AC068137.2","processed_pseudogene",0.173693490534369,1.37970247563463,1.37130397229687,0.085590350520604,0.999999999912779
"13901","ENSG00000241722.2","AC083795.1","processed_pseudogene",0.31158275338539,-1.63215912203445,1.39068360166563,0.0861970509752886,0.999999999912779
"12564","ENSG00000272620.1","AFAP1-AS1","antisense",0.204477469921614,0.244422922644262,1.36409328184087,0.0867609168281451,0.999999999912779
"18492","ENSG00000202241.1","RN7SKP186","misc_RNA",0.241945967045315,-0.503013939220758,1.36084962404685,0.0878049692088189,0.999999999912779
"9016","ENSG00000187957.7","DNER","protein_coding",0.401619567663876,-1.15839042497104,1.41489972036388,0.0885962109119297,0.999999999912779
"3666","ENSG00000243173.3","RN7SL861P","misc_RNA",0.217934863993838,0.316407486253455,1.35192611416486,0.0888012979437439,0.999999999912779
"9192","ENSG00000232328.1","AC084030.1","lincRNA",0.270859862915781,-0.232151998401215,1.36085627171268,0.0889061779684139,0.999999999912779
"2937","ENSG00000180867.11","PDIA3P1","transcribed_processed_pseudogene",0.190608895172499,3.14084011405555,1.34879446385808,0.0891580925465845,0.999999999912779
"1867","ENSG00000231622.1","RPS29P7","processed_pseudogene",0.182197760292093,1.62695878763266,1.34842005084567,0.0892108254096195,0.999999999912779
"13271","ENSG00000109163.6","GNRHR","protein_coding",0.177968298734738,2.66865862052752,1.34239613827921,0.0901806625560996,0.999999999912779
"17607","ENSG00000248996.1","AC145098.1","antisense",0.186556083376331,1.46102695467323,1.3401543121893,0.0905489950977771,0.999999999912779
"1194","ENSG00000183317.16","EPHA10","protein_coding",0.259542081289119,1.1025894447808,1.34795435092208,0.0905665737836039,0.999999999912779
"14526","ENSG00000251123.1","AC084752.1","processed_pseudogene",0.225692759589112,-0.169957669820366,1.33898289615287,0.0910272097894336,0.999999999912779
"6183","ENSG00000227799.1","AC012358.2","processed_pseudogene",0.220272282212573,0.649241252965972,1.33661703044547,0.0913307556552777,0.999999999912779
"5617","ENSG00000227047.1","AC012065.1","lincRNA",0.229507019025636,4.89125859244666,1.33680778448612,0.0914625008676312,0.999999999912779
"8525","ENSG00000115993.12","TRAK2","protein_coding",0.190688466138829,0.724549796234637,1.33425612275679,0.0915165527255718,0.999999999912779
"15120","ENSG00000248462.1","NENFP3","processed_pseudogene",0.226315611573704,0.588016588036942,1.33266573302571,0.0920884738882978,0.999999999912779
"7248","ENSG00000282785.1","AC140479.6","transcribed_unprocessed_pseudogene",0.227809055927227,0.989744153394442,1.33271387952981,0.0921101394485706,0.999999999912779
"5701","ENSG00000143970.16","ASXL2","protein_coding",-0.229945411583109,0.620349493806552,-1.3313514988286,0.0923841813550128,0.999999999912779
"255","ENSG00000284744.1","AL591163.1","lincRNA",0.172357912476866,-0.204885062546562,1.32475071874309,0.0930700598818588,0.999999999912779
"11945","ENSG00000121864.9","ZNF639","protein_coding",0.181975029529713,5.90568623863499,1.32387215313942,0.093218917432487,0.999999999912779
"14806","ENSG00000250327.1","RPSAP70","processed_pseudogene",0.291393974608926,-1.22641722941526,1.34278117943787,0.0932936474813344,0.999999999912779
"3089","ENSG00000259357.2","AL590133.2","antisense",0.261223938941363,-1.17774440247868,1.33164478992097,0.0934593544484754,0.999999999912779
"2550","ENSG00000259834.1","AL365361.1","lincRNA",0.194288242863506,0.200820148723332,1.31913571480405,0.0940275983673365,0.999999999912779
"5381","ENSG00000151360.9","ALLC","protein_coding",0.197789469055804,0.463357555101749,1.31490218865309,0.0947504856566667,0.999999999912779
"5747","ENSG00000186143.11","PRR30","protein_coding",0.183595599911472,1.47424586584325,1.31465784771215,0.0947588871551448,0.999999999912779
"1848","ENSG00000284928.1","AL445205.1","lincRNA",0.179878849244398,2.76576481512944,1.31188165075263,0.0952234153418183,0.999999999912779
"7124","ENSG00000227157.1","AC068535.1","lincRNA",-0.206226082663612,3.89921342074217,-1.31019837472988,0.0955979989712524,0.999999999912779
"7473","ENSG00000237524.9","TEX51","protein_coding",0.215232521167882,1.09504586452539,1.31007810548069,0.0957186098663959,0.999999999912779
"18691","ENSG00000112473.17","SLC39A7","protein_coding",0.210549137718423,1.91046391913714,1.30536893386609,0.0964650337200082,0.999999999912779
"523","ENSG00000116809.11","ZBTB17","protein_coding",0.198099348960809,-1.29410277216482,1.30330728607336,0.0967192351057667,0.999999999912779
"11316","ENSG00000214288.4","HMGB3P13","processed_pseudogene",0.214036195080842,2.95522683224045,1.30262218006095,0.0969820386165753,0.999999999912779
"2516","ENSG00000134202.10","GSTM3","protein_coding",0.208866073973956,5.05360037314176,1.30035252224059,0.0973090880932275,0.999999999912779
"10495","ENSG00000244130.1","UBE2Q2P9","processed_pseudogene",0.17222138007454,5.71013876435652,1.29135771313774,0.098727153234726,0.999999999912779
"11493","ENSG00000242671.1","LINC02010","lincRNA",0.210640460189186,1.37434236267142,1.29128036735162,0.0989058456715739,0.999999999912779
"12984","ENSG00000188848.15","BEND4","protein_coding",0.194413911151479,0.982588177172964,1.28941996566696,0.0990978349452895,0.999999999912779
"6769","ENSG00000214336.4","FOXI3","protein_coding",0.216076649916634,1.34601653248851,1.28813965846673,0.0995407834480491,0.999999999912779
"3489","ENSG00000279111.2","OR10X1","protein_coding",0.262287436624319,0.308218522606149,1.29762676826745,0.0996519528178833,0.999999999912779
"11081","ENSG00000276626.1","RF00100","misc_RNA",0.181774217501323,0.109723894658277,1.2850595791888,0.099827341040996,0.999999999912779
"9524","ENSG00000251576.1","LINC01267","lincRNA",0.209853411470078,3.18388487817284,1.28408448273138,0.100159595830929,0.999999999912779
"16623","ENSG00000249577.1","AC010424.1","processed_pseudogene",-0.267039803629274,0.923096078777489,-1.29538610113009,0.100375316937627,0.999999999912779
"8022","ENSG00000224490.5","TTC21B-AS1","processed_transcript",0.166722983545706,1.84149465958125,1.27863745616243,0.100946535985123,0.999999999912779
"7781","ENSG00000121964.14","GTDC1","protein_coding",0.176058843128871,3.34678026855475,1.27804050043955,0.101053843194765,0.999999999912779
"12903","ENSG00000271958.1","AC021860.1","lincRNA",0.206594241795263,2.95709929052199,1.27669977838716,0.101427146479262,0.999999999912779
"13738","ENSG00000172955.17","ADH6","protein_coding",0.205381242084289,1.986145357593,1.27558766591291,0.101611191978365,0.999999999912779
"2832","ENSG00000270962.1","AC239800.3","processed_pseudogene",0.179515831304679,8.16244562572326,1.27394121694548,0.101780181521354,0.999999999912779
"140","ENSG00000169885.9","CALML6","protein_coding",0.272256012220157,-1.43792918232722,1.28822570045663,0.102104184540062,0.999999999912779
"5121","ENSG00000197769.5","MAP1LC3C","protein_coding",0.212664536463857,0.252389111313003,1.27302850062509,0.102170464636431,0.999999999912779
"1531","ENSG00000225028.1","AC096541.1","lincRNA",-0.209765923811219,5.38999754285515,-1.26782291611508,0.103060448419955,0.999999999912779
"11625","ENSG00000174948.5","GPR149","protein_coding",0.217773810823516,-0.334996018563009,1.26616767623701,0.103513409693788,0.999999999912779
"7007","ENSG00000277701.4","AC159540.2","lincRNA",0.185444316560188,0.597685047939695,1.26402484460521,0.103556860128036,0.999999999912779
"17151","ENSG00000164284.14","GRPEL2","protein_coding",-0.19288670000941,4.55843727968069,-1.26371841199384,0.103637613365577,0.999999999912779
"8597","ENSG00000233459.1","AC125238.2","processed_pseudogene",0.195958572660922,1.34358723602972,1.26179959312974,0.104000631369791,0.999999999912779
"2865","ENSG00000277199.1","LINC01632","lincRNA",-0.18558809430216,2.14408214555653,-1.256283836498,0.104953298296735,0.999999999912779
"8343","ENSG00000144366.15","GULP1","protein_coding",-0.194770632832697,-1.31690566186584,-1.25604416616721,0.105035435973927,0.999999999912779
"5763","ENSG00000163795.13","ZNF513","protein_coding",0.172492431058729,1.89366690848284,1.25534241298831,0.10510789153419,0.999999999912779
"14151","ENSG00000249000.1","AC093722.1","lincRNA",0.195991633455053,0.648883573319758,1.25379174170548,0.105453616784953,0.999999999912779
"16196","ENSG00000241059.2","AC008799.2","antisense",0.263058701324642,-1.19891752801527,1.26575624644203,0.105786087997405,0.999999999912779
"10011","ENSG00000251967.1","RF00591","snoRNA",0.169429730007263,5.29785087592552,1.25060864260276,0.105967434352922,0.999999999912779
"1471","ENSG00000232467.2","TMA16P2","processed_pseudogene",0.218643115223342,-1.38216052973457,1.24837314633233,0.106819421160227,0.999999999912779
"920","ENSG00000269971.1","AL020997.2","sense_intronic",0.147486587817293,0.705448611552477,1.24453072451595,0.107078633713156,0.999999999912779
"13615","ENSG00000198189.10","HSD17B11","protein_coding",0.17963294683013,3.80118411866071,1.2443329177106,0.107123239535265,0.999999999912779
"17433","ENSG00000263831.1","MIR378E","miRNA",0.198086579037213,2.32613824484389,1.24331406732089,0.107395335462003,0.999999999912779
"8749","ENSG00000138376.10","BARD1","protein_coding",0.202842426689801,-0.0586857549861722,1.24125257373289,0.107830684703273,0.999999999912779
"3377","ENSG00000132680.10","KHDC4","protein_coding",0.216240835043949,3.12518751176993,1.23998483926441,0.108329693210223,0.999999999912779
"8252","ENSG00000271011.1","AC010680.3","antisense",0.360638618081224,-1.16294683770169,1.29994963737307,0.10834544832685,0.999999999912779
"14829","ENSG00000250590.5","LINC02492","lincRNA",0.211688208165445,0.672948755833571,1.2387156498873,0.108458274245138,0.999999999912779
"5514","ENSG00000239899.3","RN7SL674P","misc_RNA",0.241712832171089,1.01023737840508,1.24240113432324,0.10893887898356,0.999999999912779
"5904","ENSG00000115808.11","STRN","protein_coding",-0.178490326851981,6.83862343764413,-1.23094497979164,0.109603384796171,0.999999999912779
"8473","ENSG00000238217.5","LINC01877","lincRNA",-0.218760682845608,-1.34126511906296,-1.2323210660398,0.109858739468143,0.999999999912779
"10174","ENSG00000179564.3","LSMEM2","protein_coding",0.304821121096017,-1.49063053532044,1.26234044867027,0.110377777676155,0.999999999912779
"6853","ENSG00000211625.2","IGKV3D-20","IG_V_gene",0.220685299925095,0.155022298423082,1.22984543085462,0.110397217402085,0.999999999912779
"9388","ENSG00000227110.6","LMCD1-AS1","antisense",0.187845101747194,-1.08397757269924,1.22606418397325,0.110545606283045,0.999999999912779
